Country Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
India,9754464630,9904672736,11464883390,11920610818,13895562461,14287514241,14600642346,14749667252,16333986643,20238566527,23072312925,23951927958,28254773450,33002376727,38722154392,46090445657,49633815794,47216920048,47403528801,50914096277,51295483754,56637622641,64559435281,66257801718,71468900524,72887446604,
Not classified,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,702039703.1,750987245.8,765305513.3,742402153.2,741508607.8,694674774.3,767778364.4,811255940.9,965199981,1101860647,1144978361,1190379117,1372225370,1582890834,1415725373,1274228688,1300331547,1157531730,1195763444,1192733691,997005656,1001610418,1025063447,1107137377,1112740708,1144420381,
"Iran, Islamic Rep.",2501544190,3550986964,4642384616,5479362942,6650285144,8327053824,10378791766,3243891033,3717068450,5243621133,6796744965,8751474767,9330901882,11081950209,12584623339,13561272454,14277667361,16493963287,11997186984,9901118855,10588769671,12263957415,13931196490,11230852288,12528450211,15825143121,
Iraq,,,,,,,,,,613724869.6,1120278533,1236081013,1989948747,3116304020,3237179487,3752905983,4278632479,4141066054,7780188679,6923644082,9604231011,5970383698,7416385135,6317977150,7598829336,7015558808,
Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Israel,7945971520,8499441747,8580697530,8095647853,7652604037,8327543753,8504274012,7981518926,8225281228,8605125413,8921942198,9315253568,11382202878,13803713469,12754237935,13875211622,15163227720,14600665989,16324818044,17810043531,16516787445,17488176165,19434129702,19759173451,20504377104,21704453488,
Italy,17185853004,20793128832,20156102258,20825125352,21016456910,19878720932,19519381482,21610059762,26824213292,30261076655,29737642392,29633022263,31982431792,36839989746,34054481324,32020819951,33828804971,29781008205,29957445905,27701034335,22180845070,25033027895,26447892915,28420098438,26380673981,28921342756,
Jamaica,35298829.61,41791263.91,54854608.88,47640218.88,45131071.75,43566232.49,46374382.29,56898147.1,54845871.82,54533132.23,59329776.32,72645523.01,83511942.1,130699170.7,114808331.8,115571396,133638559.8,137635505.7,128431323,121310243.5,123854135.7,137649061.8,143545555.4,209675820.9,265261723.8,244432800.5,
Jordan,299838515.5,417489421.7,444287729.2,496473906.9,511988716.5,529337094.5,528926645.6,521861777.2,611847672.8,586741890,603667136.8,701551481,1032440056,1358383580,1568309859,1557887324,1594788732,1472816901,1444929577,1548873239,1614929577,1769436620,1939718310,1957746479,2032112676,2077042254,
Japan,49961673237,44047104680,40634840608,37849012643,43122898505,45509673827,40757967234,39333708170,42486177361,45339809415,44300613330,41552592886,40530045688,46361468280,51465158208,54655450735,60762213841,60011530195,49023932407,46903466613,42106103306,46471287714,45387031802,46617954864,47609019987,49148557003,
Kazakhstan,177686628.4,241771205.9,236752278.4,242646223.1,143905357.1,143527541.1,221486206.5,245956719.4,317564315.1,426441724.6,591985249.8,793027147.5,1359776099,1540810813,1271890276,1501815344,1803970782,2177543205,2551124375,2306468865,2046197674,1281103432,1390619095,1572401182,1928776022,1732917214,
Kenya,149096438.3,170804816.3,175834896.9,171964013.3,151917777.4,165584735.2,195365005.5,213894508,245938663.8,259807840.7,316799485.4,375807203.2,494684896.7,580011940.7,578071672.4,622049847.8,646678106.7,840072590,860560896.1,819042626.8,843667802.8,933103002.5,1015384782,1113648362,1116872420,1106217544,
Kyrgyz Republic,26712568.96,28276956.35,31158797.7,26092304.3,23133179.47,25794155.81,22212067.21,25933378.39,32603112.03,37238358.12,39718288.7,47207036.73,50909587.1,61124321.93,67213747.35,77237992.31,86423386.41,107529842.9,119000613.9,127971088.8,117003278.1,115645311.8,121515805.4,127148346.7,128943451.8,127499245.8,
Cambodia,123101153.5,113563610.9,103419601.2,83323986.09,88172003.48,81025841.31,70846940.89,65182716.1,67525224.43,69218798.63,70959071.47,75881313.59,79015425.88,82630723.43,136589738,167857928,192159418.5,217305727.7,243470109.9,277974068.1,325188062.3,382205260.4,458262797.9,543204689.1,595407617.7,646974133.3,
Kiribati,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",16085095679,16408665267,14848484530,10457957529,12095186824,13801107024,12941850828,14101703315,15847047272,17829864143,22159512557,25177237741,27726129585,26072410508,24575661939,28175181219,30991707946,31951760810,34311220715,37552298954,36570769323,36885283430,39170682136,43069973343,43890861986,45735392596,
Kuwait,3692435533,3241385529,2454268845,2282153592,2286352512,2697075596,2685735278,2821521878,3130746413,3450118765,3509417808,3597816498,4115736734,4430342077,4208871206,4335204653,5393526319,5941536637,5697937802,5832103420,5735132890,6446742131,6764636914,7165279060,7373519737,6941042345,
Latin America & Caribbean (excluding high income),24980051469,26264286575,24963154427,25951435083,21295986121,22793127401,22984325636,19645015501,18829197023,20679759201,26503000182,29966820026,37694642896,45389797153,47602209996,58690719113,63584440237,63682667053,65507517262,64891485952,53289917012,50493365420,57755230856,56250695478,54102379256,45956281383,
Lao PDR,103704532.2,78445466.01,67064556.58,33350210.56,15382947.39,13717664.6,12574570.78,11435617.47,11013340.9,11496967.52,11965988.44,13410565.06,14838865.54,16267888.96,13973614.53,15356402.95,19009820.6,20327157.66,22677713.12,,,,,,,,
Lebanon,746264054.1,735631013.6,678164279.5,693871897.5,829663624.8,930016583.7,958540630.2,907462686.6,923383084.6,954560530.7,962520729.7,1008955224,1152238806,1169485904,1426202322,1585406302,1626533997,1757213930,1935718241,2270065960,2239416094,2606456908,2441074857,2775557816,2521246648,1921393035,
Liberia,,,,,,,,,,3182000,8025000,3925000,3486000,3907000,7193000,8458000,13271000,15179000,15111500,14531000,14799000,14712000,13335500,16788500,19228500,16937000,
Libya,,,1251990817,1443621758,1153487088,1085534665,819747993.6,452513614.8,541401766.5,685073220.1,690930769.3,614356296.2,639137046.2,1100068652,,,,2987413408,3964690154,3755652496,,,,,,,
St. Lucia,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,28627321101,29578441980,29318097188,30192020605,25433071539,27240878883,27325777749,22859687791,22188334532,25170987172,32713859013,37960625744,46609477164,56398933567,56275390903,68474717607,73819638132,75357018713,78493355637,72772375736,59413242695,56712031564,66620710539,63233653672,60611977783,51877999105,
Least developed countries: UN classification,7051869116,7426692379,7931035215,9171404927,11825299097,13412647197,13134510345,14930347450,28628087747,35464835200,39356935033,8369069848,9990916189,13266382205,13501377111,11305349563,12509127535,15731297507,18302444021,19910533825,17436824342,16657635555,18705339401,14699594085,15070830040,16330953646,
Low income,2692300859,2444508039,2559409616,3074045043,3730366625,3502233804,3100692251,3420168731,3916020195,4854280537,5010053121,6231243287,7883511214,9833024486,10120094229,7512278491,8450927097,5436129721,6259515633,7491366411,7644727463,7239534978,9014784402,6862718352,5446136502,5861051706,
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,763663963.7,767105591.7,698792770.9,733435634.7,631014150.1,822127365.6,675016502,571657950.2,541695589.6,619305492.4,644211825.1,791491040.7,1054816810,1511363007,1522232372,1532026109,1751910641,1474902628,1600841410,1914591220,2057866407,1741456650,1866534439,1638914327,1699785117,1573663772,
Lower middle income,34431490856,37722229632,41542049157,40780575577,45048106154,48638687870,51883162790,48248485790,65784062467,79029174338,88507942906,61989539929,72142434164,84864663007,92140091037,1.05933E+11,1.17171E+11,1.24401E+11,1.27031E+11,1.31172E+11,1.31096E+11,1.37671E+11,1.49519E+11,1.48828E+11,1.518E+11,1.59475E+11,
Low & middle income,1.04704E+11,1.14447E+11,1.21642E+11,1.12473E+11,1.15928E+11,1.24656E+11,1.32059E+11,1.33645E+11,1.60142E+11,1.87236E+11,2.17049E+11,2.13874E+11,2.60222E+11,3.18521E+11,3.38516E+11,3.7965E+11,4.31624E+11,4.70302E+11,5.07803E+11,5.24714E+11,5.039E+11,5.07981E+11,5.40778E+11,5.55265E+11,5.71182E+11,5.75129E+11,
Lesotho,34373285.47,28347308.31,28700335.94,27807021.35,34078186.69,30555503.52,23390729.43,19559896.4,27363759.54,31386955.1,33619893.92,35224579.31,39834671.56,27350681.86,47399768.93,70661037.37,58169320.75,53240145.82,47941183.17,47693396.03,44025926.25,41489543.36,52594810.37,51064347.75,44845967.46,38049550.64,
Late-demographic dividend,65414707582,72343445334,76822642152,67661453688,64550182552,71762357276,80157909776,85871596444,94801713439,1.09688E+11,1.29507E+11,1.54014E+11,1.89806E+11,2.36717E+11,2.48413E+11,2.80396E+11,3.22699E+11,3.5655E+11,3.89575E+11,4.04667E+11,3.63483E+11,3.66078E+11,3.84072E+11,4.07424E+11,4.1054E+11,4.14447E+11,
Lithuania,30453612.5,42260000,75611000,138175000,106450000,140400000,166875000,181481441.2,210822413.2,270841799.8,303819006.4,351605788.8,442004493.3,541390194.6,404826028.7,326320918.7,344605215.4,328631681.6,354862149.7,426913695.4,471221026.9,635448102.4,812106965,1056383745,1093819973,1170637182,
Luxembourg,142256814.9,141495421.6,134075768,143139739.1,140758789.2,128192371.5,160284919.2,153404545.7,198637975.5,234676202.7,243744714.7,247133192.2,286051368.8,236720167.1,222959826.9,274135432.5,256962415.8,237503049.8,258655906.2,279019013.1,276145059.3,260729679.6,357671613.7,393243517.4,428769402.9,489530773.6,
Latvia,43560331.06,38154934.56,37988313.15,42180166.5,56568626.39,69990683.36,86966741.1,147224840.2,189144251.4,229353322.5,272551115.8,367825490.4,481492627.1,581752272.9,363809251.1,259672124.2,296834929.2,255740342.6,283568932.7,295728965.3,282688255.5,404552452.2,482461999.1,709370536.9,691894312.6,756867662.1,
"Macao SAR, China",,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,1437898701,1447128689,1400949501,1444959716,1207516610,859151483.2,1470317615,1474874326,1819230070,1937523822,2031131381,2134594876,2408350250,2944958473,3055069442,3160804832,3342698956,3402700836,4065552317,4048612524,3268363376,3327031890,3461461531,3696856945,3721323837,4830956394,
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,13345789.4,15354611.16,17410750.98,10613141.68,5990984.994,5090797.96,5961865.823,6978372.204,8246742.537,9378005.953,11960379.69,16449497.76,22718473.79,36845650.5,24906387.27,18335718.27,22966963.69,23870072.82,26710522.13,27565559.84,23051814.59,27431006.08,30926160.54,37404689.53,43009328.57,44533780.66,
Madagascar,27170664.12,49442905.51,52544736.69,50446576.25,45036442.92,47210934.61,65037565.45,57743396.83,72517018.89,54471710.03,54018162.48,53914017.64,81936943.67,103271539.5,70985221.42,56922892.89,71989808.01,68636017.8,71877874.49,69676655.25,58932847.76,59394995.92,66906090.19,73258425.24,76576631.11,87357752.07,
Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,36992239722,38425627587,48598948096,52641219680,50758925545,56795438990,61240521738,51583961417,54138135948,61157270734,69188725060,77663587928,91907534246,1.07852E+11,1.13607E+11,1.25472E+11,1.37418E+11,1.52986E+11,1.70889E+11,1.82786E+11,1.62649E+11,1.38764E+11,1.47886E+11,1.50088E+11,1.41472E+11,1.41421E+11,
Mexico,1562615372,1882873103,2184061042,2263223453,2652912012,3031454509,3229469276,3172268734,2960496802,2854385965,3123454978,3035131019,4223037646,4334654124,4514233914,4789031339,5498458542,5717035575,6473144378,6758693845,5468837812,5336875740,5062076646,5839521271,6650808254,6116376582,
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,1.02012E+11,1.12002E+11,1.19082E+11,1.09399E+11,1.12198E+11,1.21154E+11,1.28958E+11,1.30225E+11,1.56226E+11,1.82381E+11,2.12039E+11,2.07643E+11,2.52339E+11,3.08688E+11,3.28396E+11,3.72137E+11,4.23174E+11,4.64866E+11,5.01544E+11,5.17222E+11,4.96255E+11,5.00741E+11,5.31763E+11,5.48402E+11,5.65736E+11,5.69268E+11,
North Macedonia,,130636725.9,83254172.21,78991291.13,66236920.45,69828947.91,226303002.3,106309576.7,115827201.7,135256294.8,127003654.4,126008876.7,162567237.1,172658158.9,158716661.5,130021469.1,132461994.8,119410402.5,126506348.7,124185105.7,99983659.56,103520137.3,100754692.1,119606164,146093380.4,157975516.8,
Mali,40468959.11,39683160.27,40262546.07,41020286.4,43852596.8,43681247.68,44881650.23,49355225.63,66758430.83,77420331.83,86450742.04,96004895.87,110376888,142919351.1,144434608.4,146786545.7,161062674.6,148865779.9,153833697.7,218118403.1,309170682.2,362398902.2,460196192,481728184.5,475638185.7,593365423,
Malta,31144859.96,33296174.82,31142214.89,29081268.41,27986620.66,25353948.05,27119323.11,28403690.8,34125502,40526469.19,52498963.32,44434425.84,49263377.12,56032519.13,59110111.51,58728949.93,55893126.48,49922008.91,53789438.88,56514879.92,51796606.41,59672922.99,64235888.17,66869091.04,83636363.64,80613245.18,
Myanmar,3932079181,4675441102,4780529108,5873097951,6950081056,9030564409,9464417217,11000356816,24189109503,29853914083,32954262251,,,,,,,2969236076,2366989085,2372895912,2552370442,2455784120,2221961060,1529364478,1495509898,2445821782,
Middle East & North Africa (excluding high income),10305380499,11552504467,14266542970,15714397096,16534094810,17969079399,21006532269,13822928320,14895915019,17799251116,20568797356,23297586768,26980442528,33267383030,35336902862,38062236170,43058914279,46439276405,48117797841,45880656837,44183408607,41655105462,42887738360,39526529697,43450156866,47041118063,
Montenegro,,,,,,,,,,,60811819.13,62347815.51,64190474.63,85106382.98,76683387.91,75094861.9,79376663.82,67712201.3,64836243.08,67544018.04,56891427.3,61714551.61,65734886.38,78906554.3,77656739.81,102090505,
Mongolia,21281148.79,21608196.89,18692594.36,19920839.93,18021861.88,24265559.55,23124715.31,25282128.41,24333211.23,27749093.06,29797967.23,39189624.48,56561859.19,66749871.33,37633746,54855717.51,87157848.16,113622769.9,103464069.9,105114434.9,101733069.8,96366789.84,87511743.5,96067489.86,99729483.17,112178387.7,
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,33465088.27,36037790.98,42014622.82,49264817.34,56516191.65,55361458.44,50619215.98,53509586.96,59771342.55,77630605.86,62247951.09,57439135.78,68625364.26,83709455.73,84302809.4,99189931.71,118871183,139100553.3,157892114.4,173752249,134033726.4,110463709.3,129258386.2,196535452.8,217451322.3,153741947.6,
Mauritania,31987855.25,37887510.75,41599441.57,25610687.83,31959678.11,37878312.26,51852489.35,36281137.41,62449150.29,,66659636.65,81906180.19,,123323383.8,114824329.4,,,142299912.3,144215483.5,144844330.7,132931217.7,136064876,143769318.6,159013353,162397955,200167464.1,
Mauritius,13447369.48,12973518.09,9801826.445,8456738.925,9040808.71,9360142.631,8977215.381,9502035.912,10882927.44,10935141.92,10886148.05,10814271.43,11632288.74,15580188.94,15316115.87,14874416.91,17512018.39,16662229.62,23200896.38,19744222.08,17086605.41,21999438.03,22633506.64,22917094.04,21831361.86,18057856.51,
Malawi,11047717.5,20152203.02,26407487.14,14474120.37,14402979.49,11727501.44,12681914.7,14815169.79,13118825.85,21965738.58,38213561.9,31090549.5,33599605.59,44464251.4,58797381.82,49984217.91,52804842.99,46155953.69,62925520.09,49454535.91,40793415.43,35748121.99,47416537.07,58369173.44,87020933.45,92534830.04,
Malaysia,2444098387,2420963934,2089087477,1158657313,1663289474,1533157895,1934473684,2237894737,2881578947,2823157895,3120337779,3266197406,3970537327,4411795565,3964817705,3854285351,4692483660,4507252007,4915722759,4919245323,4532069852,4169374001,3494832257,3445043720,3769026335,3807710614,
North America,3.0503E+11,2.96577E+11,3.01113E+11,2.98745E+11,3.06306E+11,3.28386E+11,3.40181E+11,3.86959E+11,4.5049E+11,5.04336E+11,5.46191E+11,5.73145E+11,6.07003E+11,6.76098E+11,7.24853E+11,7.57321E+11,7.73682E+11,7.45657E+11,6.97745E+11,6.65643E+11,6.51767E+11,6.57639E+11,6.69023E+11,7.05221E+11,7.56549E+11,8.00987E+11,
Namibia,68236520.19,66463535.19,83659580.38,78912428.46,105765957.2,92397796.49,96757182.45,87992258.58,129449089.5,166997177.9,192072120.8,199559185.1,228174673.6,266250021.2,299516030.2,396539101.4,443591424.5,412163503.6,389958736.7,537456013.7,518203685.1,425388449.6,456081144.8,455569084.3,414059490,373840174.9,
New Caledonia,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,18431407.12,17398035.78,17304328.31,22035691.04,23550468.65,20084946.68,24828146.93,20660327.01,24604267.03,31611724.73,32798198.18,,,53630486.48,53000300.73,66889841.44,83947561.38,148865779.9,106064286.3,145600369.9,,166192292.3,200183930,229639906.1,247632082.8,239545067.5,
Nigeria,639406630.6,701412878.6,818784525.3,1149684730,491671368.6,368644109.5,570632287.8,896913201.4,587461887.3,639990066.8,674208144.8,776148058.3,971321378.6,1615533211,1504486172,1990099669,2384936022,2316478200,2418760171,2357671219,2065557663,1723204266,1621218176,2043051719,1860260430,2567917819,
Nicaragua,35119851.46,31533400.51,30270700.5,26271274.53,26927929.68,30825265.68,28193450.44,34831910.07,35307124.98,32628065.16,34123573.95,37285145.13,39472043.8,42659728.78,41721772.9,44272442.92,51453111.13,70132969.8,74532010.94,81391929.94,98932947.15,85073598.44,86725444.84,81593932.69,76931506.85,78038645.94,
Netherlands,8011539559,7829004728,6839136799,6836084823,7026433290,5971807629,6200391943,6728153969,8356338470,9377114724,9566980053,10217765740,11480377424,12374848940,12131812076,11220523280,11647934608,10364720787,10226260325,10332602878,8667849617,9115240932,9580685498,11114927470,12000671742,12578365439,
Norway,3508040839,3537003416,3253032488,3324939365,3309198286,2922343510,2965973987,4065868548,4517514992,4887380337,4884904928,5011748967,5875288100,6370921986,6195603602,6498659038,7232260585,7143962183,7391829787,7336785328,5815228175,5997385048,6853260033,7541055169,7520413966,7112538486,
Nepal,39766584.51,39547026.04,42587851.99,42273075.89,47484957.37,51358135.31,64701738.38,85405885.72,102934146.2,130650327.9,159326023.8,157247689.5,169575397.1,187069695.8,209703502,254950072.1,284518851.1,256686839.5,281038425.7,328115662.2,323797729.6,356495278.6,436745563.5,429373005.9,428701839.2,424265022.4,
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,1146415728,1238271987,1180888907,969356349.5,970306042,858414919.5,796636889.1,865788853,1132832007,1285163189,1389770959,1463950819,1713995943,1661242822,1623013593,1930748002,2080091009,2094946041,2134105838,2274145714,1943757736,2093352062,2328156653,2525003415,2926961107,3011388709,
OECD members,5.93332E+11,5.84532E+11,5.68347E+11,5.60663E+11,5.75134E+11,5.85725E+11,5.88089E+11,6.52088E+11,7.62049E+11,8.54269E+11,9.0292E+11,9.47102E+11,1.026E+12,1.13271E+12,1.16422E+12,1.20201E+12,1.24461E+12,1.20085E+12,1.14776E+12,1.11971E+12,1.05243E+12,1.06821E+12,1.09512E+12,1.16282E+12,1.21921E+12,1.28214E+12,
Oman,1513849155,1437191157,1482054616,1318205462,1340442133,1577243173,1819895969,1868465540,1969310793,2230689207,2739011704,3022626788,3244603381,3462483745,3367490247,3671391417,5000715215,9250650195,8766319896,8213524057,7533550065,7935955787,6802665800,7565344603,6551040312,6729518856,
Other small states,1321905494,1492967640,1665571036,1567182738,1405242372,1476880365,1538111279,2336006316,2716234095,2840470034,3136074206,3462239990,4348726411,5524007028,5301409130,5314322025,3764836894,3828862888,3965664127,4510884381,4205720294,4323220120,4527145350,4715227438,4786668273,4572813577,
Pakistan,3665932427,3547799671,3320238863,3218881738,3080764514,2973072722,2842046790,3273401893,3722814794,4128195489,4587117425,4969197611,5342575138,5226678787,5274564971,5974613176,6954787511,7478971082,7645455529,8654923192,9483482373,9973768059,11461253917,11732131762,10388318165,10376381621,
Panama,96600000,101200000,118000000,104000000,111600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Peru,1413463629,1396469289,1178753608,1141808874,992217726.3,912005730.7,904235449.1,839613251.8,891253913.4,922046074.5,1203039421,1291060140,1332655376,1503663891,1848562930,2178945723,2355167834,2857983382,3305451871,3217574657,3312214570,2536072335,2665785313,2648683287,2766847335,2633123390,
Philippines,1700402497,1879303176,1576447115,1225561281,1341016654,1303077685,1122103992,1199121767,1301286084,1243221348,1372702435,1607271267,2014371029,2270904919,2115785124,2438189569,2701492158,2898685257,3377027861,3103131460,3335550049,3331502847,4096341612,2842618672,3471584034,3732673666,
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,56405488.19,78744873.28,79556597.15,49720532.99,35678026.43,33606981.63,25230765.6,17020861.47,19307132.13,24421729.44,30464707.68,31307966.36,39287099.33,39332022.27,52048171.78,46335624.37,64193136.14,110623185.3,105100890.6,112375755.9,99840642.68,79051319.31,80860755.52,79956905.79,80846153.85,85887096.77,
Poland,2719362634,3083416787,3192276377,3491022616,3226555351,3146106713,3630645595,3776173214,4150261759,4778627749,5896404861,6619413759,8589136364,9349421394,7903812008,8790170132,9455422988,8986838792,9275711727,10345153575,10212785781,9164190587,9870680628,12040673423,11786153846,13026680349,
Pre-demographic dividend,2087386762,2303553763,2707359210,2912012465,3534391912,2943330107,2764998588,3283060416,3666436814,5582172254,6790746260,9024625898,11674115873,16762333514,16454226930,14670807167,16148704930,16385564270,23465402716,24202146663,24404197392,19842067953,23125027838,18820012627,19483713192,19601660010,
Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",,,,,,,,,,,,,,,,,,,,824444444.4,869629629.6,912592592.6,961481481.5,1604444444,,,
Portugal,2670121572,2600849533,2388687811,2335597096,2406493740,2204256495,2324811411,2602230483,3109812942,3719431562,4039322489,4066783668,4366184075,4812099462,4949690419,4718924038,4904393519,4137254045,4724102082,4111548064,3565420872,4133066817,3675687230,4273809945,4277877295,4639120027,
Paraguay,206926409.3,202012224.8,167982106.9,139262988,116553254.9,110248167.2,91298893.93,69892741.29,63511880.06,84466986.26,77468937.97,106557406.1,132393616.2,168154857.4,168486261.9,204605254.8,285106240.8,320909756.6,371215575.4,398370830.5,386538864.3,343232340.6,348179657.5,386556389.6,375779511.4,364342200,
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,5.75673E+11,5.63338E+11,5.48361E+11,5.38671E+11,5.51861E+11,5.61113E+11,5.65299E+11,6.28524E+11,7.3701E+11,8.26453E+11,8.71818E+11,9.13636E+11,9.85102E+11,1.08527E+12,1.11954E+12,1.15227E+12,1.19285E+12,1.14868E+12,1.09164E+12,1.06305E+12,1.00298E+12,1.01728E+12,1.04048E+12,1.10389E+12,1.16034E+12,1.22546E+12,
French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,,,,,,,,760989011,784615384.6,772362637.4,887500000,1065741758,1562225275,2317500000,1948351648,1876758242,,,,,,,,,,,
Romania,983140541.4,874451238.9,1074785782,1254227893,955337577,935569610.3,985657655.7,1056136062,1250327559,1530183904,1975975151,2251493425,2607689942,3000404945,2225144540,2086220460,2379871482,2102886223,2452512981,2691470287,2580594158,2644159836,3622068492,4359021209,4613040397,5726844214,
Russian Federation,12741629470,15826340652,17577353181,7955730401,6469035211,9228204144,11683151345,13943825063,16973739085,20955413571,27336977274,34517781619,43534994996,56183785393,51532116798,58720227609,70237523951,81469399931,88352896464,84696504653,66421822180,69245294553,66913033537,61609204756,65201335848,61712537169,
Rwanda,56449336.72,73658822.76,77272576.53,87091837.06,80852363.58,61329857.12,56885903.13,51118614.12,45196268.98,41215761.05,44996351.89,54557648.04,55580440.8,67660359.62,75278486.05,74514417.29,75383928.56,79793910.09,82480715.58,90937793.22,103563214.7,107278618.7,115716812.4,118959174,124073352.6,143021890.5,
South Asia,14843922761,14898083870,16208417999,16616786868,18392238657,18874870624,18887889072,19361949143,21420874130,26012470554,29359373061,30830893326,35994785233,41198040830,47239315908,55774806952,60752379602,58489489059,59196047345,64435944950,66175430519,72134974448,81781409552,83905919349,88560043184,90099505442,
Saudi Arabia,13200266667,13340000000,18126666667,20861600000,18320000000,19964266667,21026666667,18501866667,18747466667,20910400000,25392038601,29580507343,35469513009,38222933333,41267200000,45244533333,48530933333,56497866667,67020000000,80762400000,87185866667,63672800000,70400000000,74477333333,61952000000,57519424000,
Sudan,138756425.7,106332797.7,97731859.32,259957570.1,429617897.4,587267572.3,388091317.4,484607263,398110221.7,1240766949,1164995936,1647839194,2427072595,3228000000,3180483010,,,,,,2279621640,2748511976,4382998817,1047878720,722256177.4,934311153.8,
Senegal,80915880.66,79774881.15,70800402.28,75090854.85,78285006.15,62361652.64,68891286.82,74361395.03,96856503.79,107553687.9,124403755.3,148555145.4,192807975.5,216870289.5,214824243,195732892.9,230190350.7,196661489,236737916,239893634.5,214827965.2,304764264.2,305441261.6,385132363.1,356820796,393007454.8,
Singapore,3672797697,4100238291,4457304302,4466270315,4493173880,4330726931,4309127542,4528116431,4723679528,5043396461,5463830810,5830527462,6518528963,7454324103,7537761858,8108851420,8922267805,9171948019,9345680492,9596602344,9383830669,9873331564,10178706550,10581915690,10662445015,10855583756,
Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,25023304.59,18592815.28,9490749.703,,,23310804.35,29911134.61,27133961.88,28467933.59,22961537.04,23552130.23,28022458.48,29076876.18,23645736.56,26405564.66,25062278.63,25476183.91,29758934.08,31684939.41,48810630.79,39226514.27,37414732.17,39577826,29622478.1,25641867.78,23827381.08,
El Salvador,111636298.9,110830676.2,112211743.8,110830676.2,114743701.1,110370320.3,150651459.1,161700000,126600000,128000000,132900000,142100000,165600000,173000000,189900000,201000000,220700000,224300000,237500000,233900000,247700000,247600000,260900000,294610000,317200000,372280000,
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,,,,,,,,,,,,,,,,,,,26050000,60258000,46614000,47706000,61813000,76562000,77535000,98385000,
Serbia,,,914364967.9,642122263.4,737469450.8,337080608.4,494069226.5,678511699.8,730567122.9,739172065.1,629500942.8,705062714.3,971570564.6,1111631538,974288479.2,872339631.7,986958193.7,853622633.2,919809908.3,913368512.8,724151880.2,710397717.1,801700087.2,817742206,1143779270,1121211783,
Sub-Saharan Africa (excluding high income),6187604533,5710615260,6093501182,6053235044,6728985238,6350708383,5746794114,6561325658,7427343620,9304737032,10394213335,12498186342,14164248907,17956284790,17831275367,16590195672,18223430234,18751443006,21739346178,23250008503,20381550188,19213029083,21646753236,18571498780,17868153462,17596657012,
South Sudan,,,,,,,,,,,,551454504.4,587966866.7,896390706.9,609898632.6,650910667.8,1052721970,988225988.7,981983050.8,1301525424,1151920377,135338143.6,72388104.57,149092424.7,186498925.2,,
Sub-Saharan Africa,6199196374,5721158562,6104899536,6063777422,6740075385,6361034224,5757859510,6573025593,7439582729,9320664305,10408940608,12512552729,14179425610,17967409600,17839926570,16597353232,18232142939,18761367116,21753112629,23280917656,20399651537,19234949087,21669044171,18593060228,17891649717,17615471145,
Small states,1405649008,1581134256,,,,1572187909,1653068473,2467793065,2867010977,3049309516,3365485721,3735973155,4671296815,5896628644,5654350083,5669777745,4153174674,4243244084,4416322114,4955066215,4640447027,4804832468,5030348910,5258261393,5395632068,5138651369,
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,629622682.6,641559871.1,499529506.7,397592215.7,327169170.9,342322768.9,393996598.3,440059286,624508454.6,711290428,823313455.4,911370626.8,1139194488,1411710285,1350294439,1137680536,1064842811,1020180035,967923107.9,997703821.8,985915493,1003048084,1049074347,1295988102,1802507837,1837455830,
