Country Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Isle of Man,,,,,,,,77.96585366,,,,,,,,,,,,,,,,,,,
India,60.32,60.783,61.233,61.669,62.093,62.505,62.907,63.304,63.699,64.095,64.5,64.918,65.35,65.794,66.244,66.693,67.13,67.545,67.931,68.286,68.607,68.897,69.165,69.416,69.656,69.887,
Not classified,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,75.61756098,75.83170732,75.98536585,76.1804878,76.08292683,76.53658537,77.13414634,77.63414634,78.13902439,78.53902439,78.94390244,79.24146341,79.64146341,80.09512195,80.1902439,80.74390244,80.74634146,80.84634146,80.94878049,81.34878049,81.45365854,81.65365854,82.15609756,82.20487805,82.70243902,82.20487805,
"Iran, Islamic Rep.",68.377,68.791,69.139,69.471,69.813,70.176,70.553,70.921,71.265,71.592,71.917,72.257,72.626,73.027,73.457,73.905,74.352,74.776,75.162,75.502,75.796,76.047,76.271,76.479,76.677,76.87,
Iraq,68.446,68.731,68.936,69.06,69.108,69.082,68.983,68.827,68.636,68.437,68.266,68.157,68.13,68.19,68.34,68.567,68.848,69.148,69.437,69.7,69.929,70.122,70.294,70.454,70.604,70.748,
Iceland,77.98439024,78.77780488,78.88536585,79.60243902,79.35121951,79.65365854,80.6902439,80.50243902,80.96341463,80.99756098,81.50243902,81.15853659,81.45365854,81.6097561,81.75121951,81.89756098,82.35853659,82.91707317,82.06097561,82.86097561,82.46829268,82.20487805,82.66097561,82.86097561,83.16341463,83.06585366,
Israel,77.45121951,78.10487805,78,78.14878049,78.65853659,78.95365854,79.40731707,79.45121951,79.64878049,80.14634146,80.15121951,80.55365854,80.50487805,80.95121951,81.40487805,81.60243902,81.65609756,81.70487805,82.05609756,82.15365854,82.05121951,82.40731707,82.55121951,82.80243902,82.80487805,82.7,
Italy,78.17073171,78.52195122,78.82439024,78.97560976,79.42439024,79.77804878,80.12682927,80.22926829,79.98292683,80.7804878,80.78292683,81.28292683,81.43414634,81.48536585,81.63658537,82.03658537,82.18780488,82.23902439,82.6902439,83.0902439,82.54390244,83.24390244,82.94634146,83.34634146,83.49756098,82.34390244,
Jamaica,74.133,74.167,74.172,74.164,74.152,74.142,74.139,74.14,74.142,74.146,74.148,74.143,74.129,74.103,74.071,74.038,74.012,74.001,74.01,74.042,74.098,74.175,74.267,74.368,74.475,74.586,
Jordan,70.885,71.053,71.219,71.386,71.556,71.73,71.907,72.083,72.256,72.427,72.595,72.763,72.931,73.099,73.266,73.428,73.581,73.722,73.851,73.969,74.078,74.184,74.292,74.405,74.526,74.655,
Japan,79.53634146,80.2002439,80.42414634,80.50146341,80.57073171,81.07609756,81.41707317,81.56341463,81.76,82.0302439,81.92512195,82.32195122,82.50707317,82.58756098,82.93146341,82.84268293,82.59121951,83.09609756,83.33195122,83.58780488,83.79390244,83.98487805,84.0997561,84.21097561,84.35634146,84.61560976,
Kazakhstan,63.5,63.6,64,64.5,65.63,65.45,65.76,65.95,65.74,66.06,65.86,66.15,66.34,67.11,68.39,68.45,68.69,69.52,70.62,71.44,71.97,72.41,72.95,73.15,73.18,71.37,
Kenya,53.486,52.709,52.014,51.448,51.059,50.921,51.101,51.606,52.41,53.475,54.732,56.093,57.463,58.76,59.932,60.959,61.851,62.659,63.419,64.135,64.798,65.393,65.909,66.342,66.699,66.991,
Kyrgyz Republic,65.7902439,66.54390244,66.89268293,67.05121951,68.65609756,68.55853659,68.70731707,68.15609756,68.25609756,68.15365854,67.95609756,67.69512195,67.89512195,68.45121951,69.10243902,69.3,69.60243902,70.00243902,70.20243902,70.40243902,70.65121951,70.95121951,71.2,71.4,71.6,71.8,
Cambodia,55.189,55.653,56.212,56.862,57.604,58.432,59.335,60.283,61.241,62.186,63.088,63.927,64.697,65.394,66.014,66.56,67.043,67.48,67.888,68.273,68.637,68.977,69.289,69.57,69.823,70.054,
Kiribati,61.539,61.866,62.188,62.509,62.829,63.144,63.446,63.731,63.995,64.242,64.478,64.712,64.953,65.208,65.48,65.769,66.072,66.381,66.69,66.995,67.291,67.577,67.851,68.116,68.369,68.611,
St. Kitts and Nevis,,,70.03634146,,,,,71.33658537,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",73.7,74.15121951,74.60243902,75.00487805,75.4097561,75.9097561,76.41219512,76.76585366,77.21463415,77.66585366,78.16829268,78.66829268,79.1195122,79.51707317,79.96829268,80.11707317,80.56829268,80.8195122,81.27073171,81.72195122,82.02439024,82.27560976,82.62682927,82.62682927,83.22682927,83.42682927,
Kuwait,72.764,72.852,72.931,73.004,73.074,73.142,73.21,73.28,73.355,73.439,73.538,73.66,73.807,73.976,74.162,74.358,74.55,74.728,74.885,75.019,75.13,75.224,75.311,75.398,75.489,75.586,
Latin America & Caribbean (excluding high income),69.71811812,70.06976296,70.41870886,70.76196877,71.09993881,71.42889623,71.74452293,72.0463806,72.33027436,72.59766145,72.84908476,73.08509475,73.30944286,73.52451291,73.73261157,73.9348189,74.13239296,74.32530827,74.51329638,74.69784169,74.87908537,75.05644212,75.23086778,75.40154073,75.57017585,75.73687259,
Lao PDR,55.851,56.44,57.04,57.637,58.225,58.803,59.372,59.937,60.502,61.065,61.625,62.182,62.731,63.271,63.797,64.306,64.797,65.267,65.717,66.144,66.546,66.924,67.277,67.61,67.923,68.219,
Lebanon,72.125,72.576,73.046,73.528,74.017,74.507,74.999,75.488,75.969,76.432,76.865,77.26,77.609,77.911,78.161,78.36,78.507,78.611,78.683,78.732,78.768,78.8,78.833,78.875,78.93,79.004,
Liberia,48.314,49.163,49.963,50.657,51.234,51.734,52.236,52.826,53.554,54.422,55.393,56.4,57.365,58.229,58.971,59.6,60.146,60.663,61.186,61.723,62.269,62.802,63.295,63.73,64.104,64.423,
Libya,69.965,70.169,70.352,70.522,70.684,70.852,71.038,71.244,71.466,71.693,71.902,72.063,72.155,72.174,72.129,72.044,71.956,71.901,71.907,71.981,72.121,72.311,72.52,72.724,72.913,73.082,
St. Lucia,72.323,72.547,72.759,72.958,73.144,73.319,73.486,73.648,73.808,73.966,74.122,74.276,74.426,74.571,74.712,74.852,74.993,75.138,75.286,75.44,75.596,75.752,75.907,76.057,76.203,76.343,
Latin America & Caribbean,70.03638967,70.37227939,70.70664293,71.0367773,71.36264785,71.68738957,71.99312403,72.28763379,72.56226154,72.8191972,73.06052666,73.28745866,73.50178524,73.70415657,73.9041865,74.09722025,74.28311752,74.46145444,74.63279792,74.7990465,74.96168764,75.12202318,75.28208661,75.4408494,75.60149504,75.76242757,
Least developed countries: UN classification,53.32094172,53.71577563,54.12861196,54.55853774,55.00700246,55.47644093,55.97247317,56.49957872,57.05801324,57.64382121,58.25286527,58.88039487,59.51770307,60.15420571,60.78070658,61.38674957,61.96534707,62.51335636,63.02859043,63.50724863,63.94607099,64.34418979,64.7062796,65.03826936,65.34393251,65.62893994,
Low income,51.34986748,51.59003266,51.87985334,52.22912463,52.64277668,53.12055135,53.65932058,54.24963977,54.88207789,55.54825688,56.23762893,56.94201201,57.64955877,58.34387159,59.0089082,59.63435852,60.21803482,60.76605155,61.28326794,61.769218,62.22220761,62.64103791,63.02851687,63.3907771,63.73199495,64.05752956,
Liechtenstein,77.3902439,76.83658537,76.04634146,77.74634146,79.1097561,76.82682927,79.27560976,79.63658537,79.96097561,81.77073171,80.66829268,80.94878049,81.29512195,82.68292683,81.5,81.84146341,81.79268293,82.38292683,82.26097561,82.07317073,82.65609756,82.25853659,83.74634146,83.04146341,84.16097561,81.80731707,
Sri Lanka,69.259,69.237,69.419,69.845,70.503,71.333,72.233,73.085,73.799,74.337,74.695,74.904,75.037,75.157,75.286,75.439,75.614,75.796,75.974,76.147,76.316,76.482,76.648,76.812,76.978,77.144,
Lower middle income,61.11040624,61.44418209,61.77427419,62.10276486,62.4069814,62.7129208,63.03662589,63.37516644,63.71705775,64.07148121,64.43651683,64.82113481,65.21729373,65.61737389,66.03255835,66.44301845,66.83298752,67.19921401,67.5465362,67.86850109,68.16457082,68.43899604,68.69191646,68.91902295,69.13682123,69.3303444,
Low & middle income,63.97164819,64.26168187,64.56293349,64.83427235,65.07209948,65.34350236,65.62910067,65.91900567,66.21817532,66.54207696,66.85917991,67.22139374,67.58208284,67.93525691,68.3071721,68.65864304,69.01865094,69.35857358,69.68816173,69.98896203,70.27456888,70.53950024,70.79130031,71.00394977,71.20490805,71.3261274,
Lesotho,55.782,54.334,52.728,51.034,49.328,47.691,46.197,44.898,43.845,43.083,42.658,42.595,42.854,43.384,44.146,45.1,46.207,47.416,48.663,49.891,51.038,52.059,52.947,53.705,54.331,54.836,
Late-demographic dividend,69.45169588,69.76824861,70.09276871,70.39161931,70.61953241,70.90313616,71.21179555,71.49905131,71.79117717,72.11858215,72.4016758,72.75628707,73.08146635,73.37782903,73.70313706,73.98396266,74.31785635,74.60981626,74.91946981,75.19971938,75.47271954,75.74817476,76.01767874,76.22765579,76.44128813,76.43900573,
Lithuania,69.00634146,70.10804878,70.90902439,71.2195122,71.57073171,72.0195122,71.65853659,71.76097561,72.06097561,71.96097561,71.25365854,71.05609756,70.9,71.81219512,72.91463415,73.26829268,73.56341463,73.86341463,73.91463415,74.51707317,74.32195122,74.67073171,75.4804878,75.6804878,76.28292683,74.92926829,
Luxembourg,76.51219512,76.5195122,76.8804878,77.01707317,77.77073171,77.87317073,77.82439024,77.96585366,77.72682927,79.12195122,79.43170732,79.28780488,79.38292683,80.53902439,80.63658537,80.63170732,80.98780488,81.39268293,81.8,82.22926829,82.29268293,82.68536585,82.09512195,82.29512195,82.63902439,81.74146341,
Latvia,66.39121951,68.77658537,69.34926829,69.01219512,69.74292683,70.31463415,70.76097561,70.96097561,71.26585366,72.02682927,71.35609756,70.86585366,71.0195122,72.4195122,73.0804878,73.48292683,73.57560976,73.77804878,73.98292683,74.12439024,74.4804878,74.5804878,74.62926829,74.78292683,75.38780488,75.38780488,
"Macao SAR, China",78.925,79.256,79.573,79.872,80.15,80.407,80.645,80.87,81.089,81.304,81.523,81.748,81.981,82.22,82.462,82.704,82.938,83.158,83.361,83.543,83.707,83.854,83.989,84.118,84.244,84.37,
St. Martin (French part),75.97317073,76.12439024,76.27317073,76.47317073,76.67317073,76.87317073,76.97317073,77.17317073,77.37317073,77.52195122,77.67317073,77.87317073,78.02195122,78.22195122,78.37317073,78.52195122,78.72195122,78.87317073,79.02195122,79.17317073,79.32195122,79.52195122,79.62195122,79.82195122,79.97317073,80.12195122,
Morocco,66.846,67.175,67.508,67.86,68.245,68.684,69.193,69.769,70.399,71.067,71.746,72.403,73.009,73.546,74.003,74.382,74.696,74.97,75.227,75.477,75.726,75.974,76.218,76.453,76.68,76.901,
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,66.867,66.761,66.722,66.752,66.852,67.006,67.185,67.362,67.521,67.665,67.82,68.022,68.302,68.671,69.119,69.616,70.119,70.581,70.968,71.267,71.478,71.617,71.717,71.808,71.901,72.006,
Madagascar,54.616,55.43,56.239,57.028,57.782,58.485,59.129,59.717,60.256,60.752,61.212,61.65,62.079,62.509,62.944,63.388,63.836,64.28,64.713,65.133,65.539,65.931,66.311,66.681,67.041,67.39,
Maldives,65.923,66.784,67.644,68.501,69.348,70.173,70.964,71.708,72.399,73.034,73.612,74.138,74.621,75.073,75.499,75.905,76.293,76.664,77.018,77.36,77.691,78.013,78.325,78.627,78.921,79.208,
Middle East & North Africa,68.25403334,68.62672401,68.95879043,69.27532616,69.58630971,69.88725675,70.1860594,70.47001714,70.75154443,71.03757081,71.31003055,71.58493995,71.84130341,72.09133372,72.32599404,72.53918362,72.73749241,72.93166117,73.13239732,73.32643778,73.51484469,73.71077102,73.89981806,74.08883309,74.2708741,74.44773374,
Mexico,72.598,72.925,73.268,73.625,73.988,74.34,74.658,74.922,75.118,75.243,75.3,75.296,75.255,75.194,75.128,75.065,75.011,74.966,74.93,74.908,74.904,74.917,74.947,74.992,75.054,75.131,
Marshall Islands,,,,,67.50487805,65.23902439,,,,,,,,,,,,,,,,,,,,,
Middle income,64.99678001,65.30409496,65.61750624,65.89751189,66.13456431,66.40152558,66.68098094,66.96074786,67.24670384,67.5560689,67.85509719,68.20134018,68.54484562,68.88030182,69.23804131,69.57605685,69.9264087,70.25711568,70.57899053,70.87211169,71.15194531,71.41252944,71.66188054,71.87083176,72.06943928,72.18110461,
North Macedonia,71.84878049,72.49512195,72.44634146,72.29756098,72.7902439,72.94634146,73.43658537,73.03902439,73.24146341,73.59756098,73.69756098,73.89512195,73.8,74.4,74.44634146,74.99756098,75.1,74.90243902,75.4,75.45121951,75.40243902,75.4,75.95365854,76.64878049,76.60243902,75.69317073,
Mali,46.573,46.658,46.823,47.103,47.515,48.069,48.758,49.54,50.373,51.224,52.057,52.839,53.553,54.193,54.756,55.251,55.701,56.135,56.578,57.036,57.509,57.987,58.452,58.893,59.306,59.692,
Malta,77.2902439,77.34146341,77.73902439,77.58780488,77.5,78.34878049,78.84390244,78.73902439,78.54634146,79.25365854,79.3,79.43902439,79.79268293,79.63658537,80.24146341,81.39756098,80.74634146,80.74634146,81.74634146,82.04634146,81.89756098,82.45365854,82.34634146,82.44878049,82.85853659,82.65365854,
Myanmar,58.46,58.78,59.101,59.422,59.744,60.063,60.377,60.685,60.989,61.294,61.607,61.938,62.294,62.678,63.089,63.525,63.983,64.453,64.921,65.378,65.81,66.205,66.558,66.867,67.134,67.363,
Middle East & North Africa (excluding high income),67.71427246,68.08394017,68.42513758,68.74578946,69.05320848,69.35469409,69.65395818,69.94988284,70.24135954,70.52965829,70.8130182,71.08730699,71.34764391,71.58861567,71.80985946,72.01470099,72.2108648,72.4050187,72.60231836,72.80116693,73.00029604,73.19817528,73.39421523,73.5873387,73.77758932,73.96542302,
Montenegro,74.02221951,73.77878049,73.54904878,73.36385366,73.23863415,73.18207317,73.1875122,73.23726829,73.31853659,73.42926829,73.98292683,73.83902439,74.33902439,75.13658537,75.14390244,75.9902439,75.98292683,76.2,76.4902439,76.44146341,76.44878049,76.44146341,76.48536585,76.84146341,76.68292683,75.93170732,
Mongolia,61.211,61.447,61.73,62.063,62.446,62.869,63.319,63.777,64.23,64.671,65.103,65.538,65.985,66.447,66.916,67.38,67.818,68.217,68.566,68.863,69.111,69.321,69.509,69.689,69.87,70.056,
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,47.123,47.47,47.826,48.194,48.572,48.946,49.295,49.61,49.889,50.143,50.387,50.641,50.934,51.292,51.738,52.31,53.043,53.931,54.949,56.062,57.206,58.309,59.309,60.163,60.854,61.387,
Mauritania,60.426,60.493,60.545,60.593,60.643,60.706,60.788,60.892,61.018,61.17,61.349,61.552,61.776,62.015,62.266,62.527,62.799,63.079,63.366,63.654,63.936,64.208,64.464,64.704,64.925,65.129,
Mauritius,70.32585366,70.32292683,70.40487805,70.60731707,70.96097561,71.66341463,71.76585366,71.96585366,72.11707317,72.26585366,72.43219512,72.43219512,72.57073171,72.57073171,72.88243902,72.96731707,73.26682927,73.86341463,74.01707317,74.19439024,74.35317073,74.39487805,74.51463415,74.41634146,74.23585366,74.17707317,
Malawi,45.846,45.677,45.479,45.285,45.136,45.09,45.204,45.517,46.052,46.823,47.844,49.118,50.595,52.206,53.888,55.564,57.161,58.629,59.931,61.042,61.953,62.681,63.279,63.798,64.263,64.694,
Malaysia,71.834,71.972,72.11,72.257,72.418,72.594,72.782,72.976,73.17,73.364,73.555,73.744,73.931,74.118,74.305,74.493,74.683,74.877,75.072,75.268,75.461,75.649,75.828,75.997,76.156,76.306,
North America,75.86060025,76.24010485,76.62719351,76.78286222,76.80913164,76.88199634,77.08241004,77.18781814,77.30281077,77.72448798,77.75408225,77.94939267,78.23954847,78.3009808,78.64772827,78.80945553,78.92055891,79.03147799,79.04221001,79.13808291,79.01211433,78.8773349,78.87909197,78.98679051,79.12336528,77.74116282,
Namibia,58.479,57.179,55.806,54.462,53.231,52.192,51.399,50.862,50.589,50.6,50.931,51.609,52.593,53.817,55.207,56.665,58.085,59.387,60.513,61.425,62.119,62.625,63.021,63.373,63.708,64.045,
New Caledonia,72.0097561,71.99756098,71.73902439,74.37560976,73.87560976,75.16341463,74.83170732,75.10243902,75.27073171,75.47073171,75.72195122,76.07560976,76.47804878,76.6804878,76.9804878,77.2804878,76.63170732,77.07804878,77.17804878,77.23658537,77.2804878,76.93170732,77.53902439,77.43414634,77.63414634,77.77117073,
Niger,46.641,47.307,47.97,48.627,49.279,49.928,50.584,51.256,51.95,52.668,53.411,54.18,54.968,55.764,56.557,57.333,58.081,58.79,59.455,60.07,60.631,61.137,61.599,62.024,62.42,62.792,
Nigeria,45.854,45.88,45.923,45.994,46.103,46.267,46.51,46.835,47.242,47.72,48.252,48.812,49.373,49.913,50.422,50.896,51.346,51.786,52.228,52.672,53.112,53.541,53.95,54.332,54.687,55.018,
Nicaragua,67.344,67.798,68.234,68.667,69.1,69.527,69.934,70.308,70.64,70.933,71.195,71.436,71.673,71.915,72.167,72.428,72.692,72.951,73.197,73.429,73.649,73.86,74.068,74.275,74.485,74.697,
Netherlands,77.40463415,77.43560976,77.79439024,77.88292683,77.83658537,77.98780488,78.1902439,78.29268293,78.49268293,79.09512195,79.34634146,79.69756098,80.09756098,80.25121951,80.54878049,80.70243902,81.20487805,81.10487805,81.30487805,81.70731707,81.5097561,81.56097561,81.76097561,81.81219512,82.11219512,81.4097561,
Norway,77.73658537,78.1504878,78.14268293,78.32926829,78.28292683,78.63414634,78.78536585,78.98780488,79.3902439,79.84146341,80.04146341,80.34390244,80.39512195,80.59268293,80.79512195,80.99756098,81.29512195,81.45121951,81.75121951,82.1,82.30487805,82.40731707,82.6097561,82.75853659,82.95853659,83.2097561,
Nepal,58.6,59.383,60.144,60.884,61.6,62.288,62.945,63.57,64.165,64.729,65.264,65.773,66.26,66.727,67.178,67.611,68.028,68.426,68.806,69.168,69.515,69.848,70.169,70.478,70.778,71.067,
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,76.73414634,76.78780488,77.33414634,78.08536585,77.8902439,78.63658537,78.69268293,78.84634146,79.14634146,79.54878049,79.85121951,80.04878049,80.15121951,80.35121951,80.70243902,80.70243902,80.90487805,81.15609756,81.40731707,81.40487805,81.45682927,81.61243902,81.65853659,81.85853659,81.70731707,82.05609756,
OECD members,75.52776801,75.89950058,76.24123775,76.4569943,76.63926132,76.92725513,77.23460023,77.39688554,77.54903408,77.94370424,78.06314654,78.34888186,78.5717356,78.71992779,78.97693251,79.14888714,79.37988541,79.49704942,79.66195229,79.91185268,79.81127706,79.96054138,80.00517017,80.10275237,80.2864427,79.70326687,
Oman,69.77,70.25,70.726,71.197,71.664,72.126,72.58,73.022,73.447,73.851,74.23,74.577,74.893,75.179,75.44,75.682,75.916,76.149,76.388,76.634,76.887,77.142,77.393,77.633,77.861,78.078,
Other small states,61.42302063,61.28177921,60.97794085,60.63219465,60.39914776,60.24392472,60.10741503,60.09821865,60.20841736,60.4848716,60.90937792,61.40830319,62.05476492,62.7972733,63.57033498,64.32882235,65.03176728,65.7048157,66.34210506,66.89436358,67.4051718,67.83293162,68.22492354,68.54826055,68.83558489,69.03198297,
Pakistan,61.505,61.773,62.039,62.303,62.564,62.82,63.066,63.3,63.522,63.736,63.951,64.176,64.42,64.685,64.969,65.264,65.562,65.849,66.117,66.36,66.577,66.77,66.947,67.114,67.273,67.428,
Panama,74.092,74.3,74.5,74.694,74.881,75.06,75.233,75.401,75.565,75.728,75.892,76.06,76.234,76.414,76.6,76.792,76.989,77.188,77.386,77.583,77.776,77.964,78.149,78.329,78.506,78.68,
Peru,68.903,69.378,69.834,70.274,70.7,71.111,71.505,71.882,72.24,72.581,72.908,73.222,73.528,73.826,74.12,74.41,74.697,74.981,75.258,75.529,75.792,76.044,76.286,76.516,76.736,76.947,
Philippines,68.231,68.431,68.574,68.675,68.744,68.793,68.835,68.88,68.937,69.013,69.112,69.233,69.37,69.515,69.667,69.823,69.984,70.149,70.315,70.481,70.644,70.802,70.952,71.095,71.231,71.36,
Palau,71.84463415,,,,,70.49365854,,,,,69.12926829,,,,,,,,,,,,,,,,
Papua New Guinea,58.073,58.344,58.594,58.828,59.049,59.265,59.487,59.722,59.974,60.245,60.534,60.836,61.141,61.442,61.739,62.029,62.316,62.604,62.892,63.181,63.466,63.744,64.01,64.263,64.501,64.725,
Poland,71.89268293,72.24634146,72.64634146,72.99756098,73.04390244,73.74878049,74.2,74.49756098,74.59756098,74.84634146,74.99512195,75.14390244,75.24390244,75.54390244,75.69512195,76.24634146,76.69512195,76.74634146,77,77.60243902,77.45121951,77.85121951,77.75365854,77.60243902,77.90487805,76.6,
Pre-demographic dividend,49.83519085,49.89658777,49.99897166,50.15476429,50.37559936,50.6737762,51.0589412,51.52350722,52.05507514,52.64148346,53.2699022,53.92744099,54.60056827,55.27598421,55.94318769,56.59345632,57.22415595,57.8355568,58.42601985,58.98778122,59.51195887,59.99193225,60.42745654,60.820942,61.17597806,61.4987694,
Puerto Rico,74.12456098,74.36146341,74.66404878,75.00729268,75.3754878,76.68926829,77.06682927,77.7604878,78.07121951,78.17585366,78.29609756,78.41634146,78.42585366,77.96292683,78.191,78.41909756,78.64065854,78.84758537,79.03434146,79.20246341,79.3534878,79.49497561,79.63453659,79.77819512,79.9285122,80.08746341,
"Korea, Dem. People's Rep.",66.537,65.495,64.772,64.493,64.684,65.268,66.087,66.925,67.615,68.102,68.389,68.54,68.675,68.884,69.185,69.571,70.012,70.454,70.853,71.198,71.481,71.711,71.91,72.095,72.274,72.453,
Portugal,75.31219512,75.26097561,75.41219512,75.71219512,75.96341463,76.31463415,76.81463415,77.06585366,77.2195122,77.67073171,78.07073171,78.4195122,78.32195122,78.52439024,78.72682927,79.02682927,80.47073171,80.37317073,80.72195122,81.12195122,81.12439024,81.12439024,81.42439024,81.32439024,81.67560976,80.97560976,
Paraguay,69.511,69.69,69.88,70.087,70.31,70.546,70.786,71.023,71.249,71.464,71.667,71.862,72.055,72.251,72.45,72.653,72.86,73.068,73.274,73.473,73.662,73.836,73.992,74.131,74.254,74.363,
West Bank and Gaza,69.757,70.041,70.309,70.56,70.797,71.022,71.239,71.447,71.648,71.842,72.028,72.203,72.366,72.517,72.656,72.788,72.915,73.041,73.17,73.303,73.442,73.589,73.74,73.895,74.053,74.213,
Pacific island small states,65.59631684,65.68650916,65.86789169,66.07608922,66.33964215,66.55714298,66.79805865,67.03312837,67.25015595,67.44566844,67.63693106,67.78614146,67.94835734,68.11680769,68.29563224,68.48523385,68.68298504,68.88200361,69.07737595,69.26553985,69.44447786,69.61374205,69.77428325,69.9290488,70.07973149,70.22750538,
Post-demographic dividend,76.07522936,76.43889233,76.78257944,76.99915123,77.11641209,77.35564394,77.64789127,77.78723898,77.91472665,78.34048534,78.43332159,78.75815182,79.01182061,79.15435062,79.47739306,79.68613989,79.95295059,80.08676424,80.26808471,80.52726493,80.39500807,80.5494536,80.59751723,80.6916639,80.89110833,80.16436318,
French Polynesia,70.426,70.815,71.202,71.58,71.946,72.303,72.658,73.017,73.382,73.751,74.116,74.466,74.793,75.092,75.363,75.611,75.844,76.074,76.307,76.546,76.787,77.024,77.251,77.462,77.657,77.836,
Qatar,76.759,76.909,77.052,77.19,77.327,77.467,77.612,77.762,77.919,78.083,78.252,78.425,78.601,78.775,78.945,79.108,79.26,79.399,79.527,79.646,79.758,79.868,79.981,80.1,80.227,80.363,
Romania,69.45609756,69.10487805,69.00487805,69.80731707,70.51219512,71.16341463,71.16097561,71.0097561,71.3097561,71.56097561,71.91219512,72.16341463,72.56585366,72.56585366,73.3097561,73.45853659,74.4097561,74.41219512,75.06341463,74.9097561,74.91219512,75.2097561,75.3097561,75.35853659,75.60731707,74.35365854,
Russian Federation,64.69073171,65.85414634,66.69878049,67.0297561,65.98219512,65.48365854,65.38341463,65.12878049,65.02756098,65.47097561,65.5297561,66.72756098,67.58682927,67.94926829,68.68463415,68.84121951,69.68390244,70.07219512,70.57878049,70.74365854,71.18341463,71.65121951,72.45146341,72.66219512,73.08390244,71.33878049,
Rwanda,31.037,35.38,39.838,43.686,46.639,48.649,49.936,50.987,52.178,53.595,55.254,57.083,58.915,60.612,62.129,63.433,64.523,65.438,66.219,66.884,67.45,67.93,68.341,68.7,69.024,69.329,
South Asia,60.58985547,61.06099231,61.52176469,61.9697088,62.40431133,62.82398281,63.22899212,63.62377106,64.01139646,64.39518784,64.78317085,65.17993289,65.58771357,66.00524977,66.42785669,66.8487685,67.25831619,67.64633754,68.00771543,68.34020332,68.64190072,68.9161581,69.17132773,69.41226994,69.64361743,69.8678468,
Saudi Arabia,71.099,71.445,71.766,72.06,72.327,72.561,72.759,72.92,73.051,73.159,73.256,73.355,73.467,73.598,73.75,73.917,74.089,74.254,74.402,74.533,74.651,74.761,74.874,74.998,75.133,75.28,
Sudan,56.709,57.032,57.374,57.73,58.096,58.472,58.859,59.258,59.67,60.092,60.525,60.969,61.422,61.879,62.33,62.764,63.171,63.542,63.875,64.169,64.429,64.663,64.881,65.095,65.311,65.53,
Senegal,57.404,57.342,57.323,57.376,57.523,57.787,58.177,58.675,59.259,59.912,60.62,61.365,62.126,62.88,63.607,64.284,64.898,65.448,65.939,66.37,66.747,67.078,67.38,67.665,67.941,68.213,
Singapore,76.29512195,76.59512195,76.89756098,77.3,77.55121951,77.95121951,78.25121951,78.55121951,79.03902439,79.4902439,79.9902439,80.14146341,80.44146341,80.7902439,81.24146341,81.54146341,81.74390244,81.99512195,82.24634146,82.49512195,82.74390244,82.84634146,83.09512195,83.29756098,83.59512195,83.74390244,
Solomon Islands,65.552,65.903,66.278,66.665,67.057,67.442,67.816,68.175,68.518,68.845,69.158,69.462,69.762,70.063,70.366,70.674,70.985,71.296,71.601,71.896,72.173,72.424,72.645,72.835,72.996,73.132,
Sierra Leone,37.083,37.194,37.496,37.98,38.634,39.441,40.369,41.376,42.419,43.467,44.502,45.517,46.52,47.508,48.468,49.382,50.234,51.018,51.731,52.372,52.941,53.444,53.895,54.309,54.696,55.066,
El Salvador,67.277,67.651,67.978,68.284,68.581,68.875,69.162,69.432,69.68,69.908,70.124,70.333,70.542,70.756,70.978,71.21,71.449,71.692,71.935,72.175,72.412,72.644,72.872,73.096,73.317,73.533,
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,47.151,48.067,48.967,49.754,50.392,50.869,51.213,51.492,51.762,52.043,52.346,52.669,52.998,53.326,53.654,53.99,54.342,54.713,55.104,55.509,55.92,56.324,56.709,57.068,57.397,57.697,
Serbia,,,72.03902439,,,71.58292683,72.23414634,72.28536585,72.43658537,72.68292683,72.83414634,73.38536585,73.63170732,73.88536585,73.98536585,74.33658537,74.53658537,74.83658537,75.18536585,75.33658537,75.28780488,75.68780488,75.53902439,75.8902439,75.93658537,74.22926829,
Sub-Saharan Africa (excluding high income),50.04472977,50.03335647,50.05152012,50.11571622,50.24198888,50.44749089,50.74734771,51.14578302,51.63989373,52.22249096,52.88432687,53.61219037,54.38344059,55.17255555,55.95935047,56.72376828,57.45450696,58.14802592,58.80002042,59.40349335,59.95148449,60.44110945,60.87879141,61.27199431,61.6263562,61.94978362,
South Sudan,46.855,47.395,47.884,48.333,48.754,49.166,49.592,50.05,50.55,51.095,51.686,52.315,52.96,53.6,54.219,54.8,55.325,55.791,56.2,56.552,56.855,57.12,57.365,57.604,57.846,58.095,
