Country Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Poland,4.983930111,5.319029808,5.387350082,5.32449007,5.355579853,5.425749779,5.207650185,4.868740082,5.042399883,4.989769936,5.063020229,4.824969769,4.829549789,4.970620155,4.935540199,4.809939861,4.633399963,4.558460236,4.615799904,,,
Puerto Rico,,,,,,,,,,,,,,6.481080055,6.072659969,,,,,,,
Portugal,5.163849831,5.33713007,5.258719921,5.281529903,5.046380043,5.073949814,4.907670021,4.921470165,4.696090221,5.563149929,5.412489891,5.123330116,4.949409962,5.270969868,5.124000072,4.885540009,,5.015610218,4.675159931,,,
Paraguay,4.230209827,3.833570004,3.407730103,3.382760048,2.869899988,,,2.739510059,,,2.770720005,,,4.809329987,4.789110184,3.338150024,,3.08968997,3.283200026,3.469710112,3.303621531,
French Polynesia,,,,,,,,,,,,,,,,,,,,,,
Qatar,3.725980043,3.200190067,3.846560001,3.373939991,3.462589979,3.971879959,,,4.22755003,3.413150072,4.539659977,4.012239933,3.50744009,4.073840141,3.605350018,,,2.967459917,,2.803780079,3.233669996,
Romania,2.868629932,3.266289949,3.504129887,3.543970108,3.312730074,3.500390053,4.306509972,4.149539948,4.097199917,4.002130032,3.493609905,3.061369896,2.963799953,3.051739931,3.121220112,3.109630108,2.979890108,3.095390081,3.344749928,,,
Russia,2.93979001,3.106019974,3.835020065,3.678539991,3.547869921,3.771929979,3.866260052,,4.101749897,,,,3.793100119,3.763829947,4.013879776,3.834029913,3.760440111,4.689909935,4.678199768,,,
Rwanda,3.436359882,4.827859879,,,,,,3.987420082,3.504080057,,4.633840084,4.385980129,4.423520088,4.744919777,4.19878006,3.649159908,3.436729908,3.126460075,3.073750019,3.237074137,3.330549717,3.821561575
Saudi Arabia,5.90982008,7.718870163,7.636889935,7.105090141,6.277460098,5.430920124,5.891170025,,5.13781023,,,,,,,,8.510457993,8.016425133,7.085813046,6.794735432,7.809313774,
Sudan,1.012179971,,1.164250016,,1.312549949,1.178429961,1.553539991,,1.851500034,2.022130013,,,,,,,,,,,,
Senegal,2.463350058,2.471509933,2.594419956,2.751250029,3.077780008,4.064430237,3.8213799,,4.025680065,4.920730114,5.217740059,4.903029919,4.776989937,5.686560154,5.720210075,5.45637989,5.113090038,4.624969959,4.8582201,5.348875046,5.497858047,
Singapore,3.32130003,3.542490005,3.878530025,3.981940031,3.652760029,3.195960045,2.859119892,2.946749926,2.764600039,3.010129929,3.080440044,3.030770063,3.070859909,2.85435009,2.92437005,2.863090038,2.874830008,2.768260002,2.855979919,2.736210108,2.506659985,
Solomon Islands,,,,,,,,8.2208004,7.656330109,7.288499832,7.931739807,8.125189781,8.087030411,10.17469978,9.812000275,10.13490009,12,12.10999966,10.81000042,11.13000011,12.75,
Sierra Leone,4.949369907,3.432719946,3.54527998,3.260610104,3.107130051,2.796979904,,2.558510065,2.413170099,2.778140068,2.588639975,2.668900013,2.872040033,2.379810095,2.662919998,3.057290077,3.060230017,4.660960197,6.989630222,7.44701004,8.809550285,
El Salvador,2.838680029,,3.242840052,3.134670019,,3.177850008,3.492980003,3.60984993,4.458109856,4.659500122,4.048079967,3.89854002,3.712440014,3.801490068,3.824160099,3.909879923,3.825239897,3.725229979,3.605750084,3.385159969,,
Somalia,,,,,,,,,,,,,,,,,,,,,,
Serbia,,,,,,,,4.209839821,4.441999912,4.483980179,4.327809811,4.238359928,4.164209843,,3.926980019,3.78640008,3.63470006,3.710160017,3.582319975,3.616470098,,
Sao Tome and Principe,,,2.720580101,3.246929884,3.234709978,4.856450081,4.271180153,6.286829948,5.554490089,10.67790031,9.651470184,8.89109993,6.339509964,5.939690113,3.749059916,3.864599943,5.173039913,5.036369801,5.235109806,5.921549797,5.01138401,
Suriname,,,,,,,,,,,,,,,,5.534684658,5.640516758,5.458669662,4.922540188,6.832258701,5.007072449,
Slovakia,3.864680052,3.93569994,4.245399952,4.209569931,4.101570129,3.759959936,3.707700014,3.523210049,3.521650076,4.006410122,4.060910225,3.915199995,3.874190092,4.084050179,4.230410099,4.592060089,3.91286993,3.942780018,3.972569942,,,
Slovenia,,5.756830215,5.672860146,5.70333004,5.64425993,5.6040802,5.590660095,5.11661005,5.109519958,5.554969788,5.545460224,5.541259766,5.620230198,5.405729771,5.291699886,4.909530163,4.792669773,4.780539989,4.935870171,,,
Sweden,6.740149975,6.617640018,6.924349785,6.791429996,6.663109779,6.506400108,6.364290237,6.171589851,6.344550133,6.749710083,6.522689819,6.366919994,7.536970139,7.611209869,7.573729992,7.443900108,7.618619919,7.568830013,7.640840054,,,
Eswatini,5.508480072,4.838240147,4.440869808,5.816770077,5.401609898,6.484620094,6.554759979,,6.618120193,6.471350193,6.118370056,6.864329815,,,7.070590019,5.355750084,5.414669991,6.138090134,5.679160118,5.645549774,5.342339993,4.995297909
Seychelles,,,5.193329811,5.374929905,,,4.770120144,,,,3.548259974,3.606440067,2.613929987,3.608129978,4.083680153,4.222899914,4.421020031,3.677289963,4.498839855,3.914589882,5.150725365,
Syria,,4.54640007,5.269849777,6.480840206,5.371479988,,5.279650211,4.864709854,4.59525013,5.130139828,,,,,,,,,,,,
Turkey,4.718830109,4.843009949,5.069139957,4.728779793,,2.540999889,,,,,,,,,,3.093250036,2.907445669,2.740551949,2.743769884,2.505089998,3.270499706,4.494299889
Chad,2.646709919,2.42614007,,,1.592949986,1.694769979,,,,2.311739922,1.981940031,2.2579,2.206150055,2.850709915,2.599999905,2.400000095,2.299999952,2.454819918,2.25948,2.372459888,2.908510447,
Togo,3.920900106,3.767040014,3.487449884,3.326090097,3.109630108,3.159780025,3.435009956,3.510629892,3.285300016,3.867880106,4.096350193,4.309299946,4.719200134,4.423649788,4.78455019,5.10860014,3.686490059,3.760529995,4.043940067,4.069143295,3.991246223,
Thailand,5.25345993,4.81787014,3.864919901,3.725610018,4.030889988,3.93859005,4.05038023,3.603149891,3.508500099,3.861939907,3.508440018,4.805550098,4.536709785,4.1240201,3.723560095,3.759670019,3.637520075,3.355730057,3.056770086,2.968980074,,
Tajikistan,2.328710079,2.376590014,2.775789976,2.420789957,2.772030115,3.512130022,3.40350008,3.413269997,3.459830046,4.098309994,4.006750107,3.935110092,4.018030167,,,4.967740059,5.763679981,5.83796978,5.5583601,5.712900162,,
Turkmenistan,,,,,,,,,,,,,3.049249887,,,,,,,3.120650053,,
Timor-Leste,,,,,,,,,8.670570374,12.90345955,11.10760975,10.1947298,7.163169861,5.667170048,7.515490055,8.445150375,8.078379631,7.034530163,6.727479935,,,
Tonga,4.878079891,4.477560043,3.795000076,4.159510136,3.91376996,,,,,,,,,,,,,,6.372910023,7.959630013,,
Trinidad and Tobago,2.755650043,3.065289974,3.543009996,3.136600018,,,,,,,,4.296020031,4.54982996,5.118800163,5.331940174,3.387208223,3.953912735,3.575496912,3.304037809,3.698091507,4.103740215,
Tunisia,6.201960087,6.201849937,5.790060043,6.81675005,6.720789909,6.451570034,6.438799858,6.464519978,6.271570206,6.528480053,5.963039875,7.554369926,5.950860023,6.967450142,6.881869793,6.220449924,7.32434988,,,,,
Tanzania,,,,,3.561229944,3.546250105,3.009919882,4.033420086,4.185910225,3.960760117,4.541699886,3.558290005,3.470930099,3.357959986,3.384880066,4.194869995,4.101970196,4.430510044,3.696439981,3.596836329,3.225153446,3.297790289
Uganda,2.461669922,,,,4.952370167,2.900000095,2.50999999,2.339999914,1.960000038,1.649999976,1.727399945,2.298909903,1.797469974,1.871140003,1.914720058,2.32152009,2.1378901,2.253639936,2.130520105,1.529999971,2.586275816,2.665053129
Ukraine,4.022930145,4.525680065,5.240069866,5.400189877,5.123760223,5.848199844,5.979459763,5.902440071,6.152420044,7.050749779,7.397079945,5.937709808,6.442699909,6.41989994,5.874939919,5.74255991,5.00977993,5.417079926,5.319920063,5.441299915,,
Uruguay,2.422549963,2.800960064,2.32220006,2.068209887,2.499540091,2.714750051,2.880259991,,,,,4.355269909,,4.519380093,4.584980011,4.554249763,4.382810116,4.470970154,4.662799835,4.703259945,,
United States,,,,,,,,,,,,,,,,4.953410149,4.798150063,5.109220028,4.912330151,,,
Uzbekistan,,,,,,,,,,,,6.195859909,6.395229816,5.741909981,5.713230133,5.494440079,5.380899906,5.032820225,5.900000095,7.001860142,4.922790051,
Venezuela,,,,,,,3.669059992,3.627320051,,6.874680042,,,,,,1.930179954,1.190230012,1.344079971,,,,
Vietnam,,,,,,,,,4.886740208,4.816500187,5.137219906,4.813720226,5.533289909,5.65199995,,4.465760231,4.344810009,4.085539818,4.167449951,4.061970234,,
Vanuatu,7.003630161,8.95114994,8.131979942,8.441510201,,,,,5.951509953,5.160510063,,,,,5.181950092,5.603380203,,4.533530235,,1.777879953,2.242320061,
Samoa,3.582930088,3.826289892,3.841389894,,,,,,5.144209862,,5.849999905,6.610000134,5.159999847,4.670000076,5.409999847,4.857729912,4.164060116,4.183159828,4.532149792,4.706250191,4.809160233,
Yemen,9.64552021,9.237660408,,,,,,,5.15143013,,,,,,,,,,,,,
Zambia,1.788190007,,,,2.463429928,1.735530019,,1.240759969,1.099720001,2.940000057,3.700000048,3.799999952,4.199999809,4.300000191,5.199999809,4.624330044,3.747920036,3.729640007,4.739749908,4.46517992,3.70240283,
Zimbabwe,,,,,,,,,,,1.544059992,,6.07020998,5.995979786,6.13835001,5.812789917,5.47262001,5.818779945,3.866110086,,,
